source	target	mor
Dnmt1	Socs3	1
Sp1	Socs3	1
Sp3	Il6	1
Msc	Krt8	1
Msc	Msc	1
Msc	Plat	1
Snai1	Cdkn1a	-1
Runx1	Itga2b	1
Usf1	Chuk	1
Usf2	Chuk	1
Pou5f1	Pou5f1	1
Pou5f1	Sox2	1
Sox2	Pou5f1	1
Ncoa2	Nr1i2	1
Ncoa2	Nr1i3	1
Ncoa2	Ugt1a1	1
Nr1i2	Ugt1a1	1
Nr3c1	Ugt1a1	1
Junb	Map2k1	1
Junb	Plau	-1
Pax6	Rb1	1
Fezf2	Ccn2	1
Klf2	Itgad	1
Klf4	Itgad	-1
Pgr	Gnrh1	1
Tp53	Prkca	-1
Yy1	Acp5	1
Mef2a	Myh13	1
Jun	Bloc1s3	1
Zglp1	Iapp	1
Foxa2	Iapp	-1
Bcl6	Cdkn2a	1
Egr1	Ccr5	1
Klf4	Eng	-1
Gli1	Pomc	1
Srebf2	Acr	1
Sp3	Myh7	1
Sp3	Myh13	1
Sp1	Myh13	1
Pax3	Myh13	1
Nfe2l2	Mafg	1
Mafg	Maf	1
Nfe2l2	Maf	1
Mafg	Mafg	1
Usf1	Ptgfr	1
Usf1	Shbg	1
Usf2	Shbg	1
Sp1	Ache	1
Cdx1	Retnlb	1
Fos	Smad7	1
Jun	Smad7	1
Ets1	Ccnd1	1
Myb	Gng3	1
Myb	Ppig	1
Myb	Ugt1a1	1
Tbpl1	Slc3a1	1
Junb	Cd82	1
Tp53	Nlrc4	1
E2f4	Fgfr1	-1
Hnf1a	Prodh2	1
Spi1	Cd34	1
Tcfl5	Clgn	1
Cebpa	Bmi1	-1
Myc	Npm1	1
Sp1	Cldn19	1
Srf	Akap12	1
Nr1h4	C3	1
Ets2	Hmox1	1
Ets2	Mapk8	1
Ets2	Pik3r1	1
Ets1	Hmox1	1
Pax6	Akt1	1
Nr5a1	Vnn1	1
Sox9	Vnn1	1
Ar	Fshb	1
Tbx5	Srf	1
Tbx5	Uts2r	1
Ppard	Hsd11b2	-1
Nr1h4	Slc10a2	-1
E2f1	Tp53bp2	1
Fos	Myl2	-1
Kat5	Cd82	1
Fli1	Mdm2	1
Jun	Hbz	1
Runx1	Igfbp3	-1
Myc	Pdlim7	1
Tbp	Hbb-b1	1
Jun	Relb	1
Nfkb1	Relb	1
Rela	Relb	1
Nfkb2	Trim28	1
Pou2f1	Slc26a3	1
Pou2f2	Slc26a3	1
Dmtf1	Kras	1
Junb	Dmp1	1
Ncor2	Dio1	1
Ncor2	Tbl1x	1
Vdr	Cyp24a1	1
Cebpb	Timm17a	1
Cebpg	Timm17a	1
Nkx6-2	Nkx6-2	1
Gli3	Myf5	-1
Myf5	Shh	1
Foxi1	Pax8	1
Hoxb13	Klk1b26	1
Hoxb13	Klk1b8	1
Hoxb13	Klk1b9	1
Hoxb13	Klk1b1	1
Hoxb13	Klk1b11	1
Hoxb13	Klk1b27	1
Hoxb13	Klk1b22	1
Hoxb13	Klk1b21	1
Hoxb13	Klk1b5	1
Hoxb13	Klk1b16	1
Hoxb13	Klk1b3	1
Hoxb13	Klk1b24	1
Hoxb13	Klk1b4	1
Hoxb13	Klk1	1
Sirt1	Foxo3	-1
Foxo3	Sirt1	1
Hif1a	Ucp2	1
Mybl2	Gja1	1
Nfkbib	Ccl5	1
Nfkbib	Ikbkb	1
Nfkbib	Map3k14	1
Nfkbib	Pdlim7	1
Srf	Fhl2	1
Hif1a	Furin	1
Hif1a	Tgfb1	1
Srebf1	Dbi	1
Bcl6	Nfkb1	-1
Hsf1	Faslg	1
Pbx1	Cdkn2a	1
Cebpb	Plg	1
Wt1	Nup210	1
Nr5a2	Cyp11a1	1
Nr5a1	Ccnd2	1
Foxo1	Ccnd2	-1
Rara	Vegfa	-1
Nkx3-1	Pdlim7	1
Nfkb1	Bax	-1
Hnf4a	Pak5	1
Hnf4a	Rps6ka6	1
Mybl2	Eln	-1
Mybl2	Dym	1
Elf4	Mgat5	1
Nr5a1	Hsd3b1	1
Dnmt3a	Cdkn1a	-1
Egr1	Rela	-1
Rela	Egr1	-1
Egr1	Gadd45a	1
Egr1	Gadd45b	1
Junb	Gja1	1
Satb1	Hbb-y	1
Satb1	Hbb-bh1	1
Satb1	Crebbp	1
Tp53	Nanog	1
Hif1a	Hsp90b1	1
Egr1	Slc8a1	-1
Nr4a1	Pkd1	1
Klf4	Myocd	-1
Mitf	Cdkn2a	-1
Tp53	Sqstm1	1
Nr0b2	Nr4a1	1
Cebpg	Alox5ap	1
Jun	Pml	1
Srebf1	Hk2	1
Ar	F2r	1
Nr1i2	Cyp24a1	1
Nr3c1	Agt	1
Foxa1	Gcg	1
Ppara	Serpine1	1
Stat6	Hsd3b1	1
Stat5a	Hsd3b3	1
Stat5a	Hsd3b2	1
Stat5a	Hsd3b6	1
Creb1	Bdkrb2	1
Klf4	Bdkrb2	1
Apex1	Abcb1a	1
Tp63	Abcb1a	1
Tp73	Abcb1a	1
Hoxa2	Six2	-1
Rela	Nfkbie	1
Znf148	Pdgfra	1
Npas1	Epo	-1
Tbp	Map3k14	1
Tbp	Taf5	1
Tbp	Taf12	1
Nr0b2	Apoa2	1
Ets2	Cga	1
Ets2	Prkaca	1
Hoxc6	Igfbp3	-1
Hoxc6	Mme	-1
Sirt1	Bcl11a	-1
Bcl11a	Sirt1	1
Bcl11a	H3c11	1
Bcl11a	H3c6	1
Atf2	Egr1	1
Egr1	Il17a	1
Mafk	Men1	1
Kmt2a	Men1	1
Ar	Mdm2	1
Elk3	Aqp5	1
Sp1	Aqp5	1
Eno1	Hsd3b1	1
Mycn	Mdm2	1
Elf1	Casp8	1
Elf1	Faf1	1
Elf1	Grb2	1
Elf1	Ilkap	1
Elf1	Pdk1	1
Vsx1	Htt	1
Vsx2	Htt	1
Vsx2	Rb1	1
Sp1	Kat2b	1
Kat7	Cyp24a1	1
Nkx3-1	Shisa5	1
Tp73	Bbc3	1
Tp73	Shisa5	1
Sp1	Hnf4a	1
Cebpb	Slc19a1	1
Rbpj	Dlk1	-1
Foxp3	Hmox1	1
Creb1	Ppargc1a	1
Rest	Tubb3	-1
Nfe2l2	Akr1b1	1
Nfe2l2	Ar	1
Nfe2l2	Vps52	1
Sp1	Sox3	1
Usf1	Sox3	1
Dnmt1	Birc5	-1
Mbd1	Mgmt	-1
Hoxa9	Eif4e	1
Hoxa9	Odc1	1
Skil	Afp	1
Ctcf	Egf	1
Pax6	Egf	1
Tp53	Gprc5a	-1
Egr1	Hsd11b2	-1
Nfkb1	Hsd11b2	1
Rela	Hsd11b2	1
Rela	Slc1a2	1
Mycn	Slc1a2	-1
Tp53	Igfbp3	1
Dnmt3b	Dnmt3b	1
Sp1	Hk2	1
Tbx10	Vcam1	1
Esr2	Vdr	1
Gtf2i	Hspa5	1
Stat3	Csf3	1
Mlx	Col11a1	1
Klf15	Pparg	1
Creb3l1	Hspa5	1
Sp1	Cxcl1	1
Nr2f1	Pias1	1
Hnf4a	Vcan	1
Ctcf	Irak2	1
Tfap2b	Irak2	1
Atf3	Gdf15	1
Sp1	Apoe	1
Kmt2a	Set	1
Ncoa1	Sele	1
Dnmt1	Reln	-1
Hnf4a	Adgrg1	1
Tp53	Recql4	1
Tal1	Fgfr1	1
Tal1	Krt9	1
Stat3	Cdc25a	1
Stat3	Rb1	-1
Elf1	Cd44	1
Elf1	Hps4	1
Elf1	Ucn	1
Gtf2i	Cd44	1
Gtf2i	Hps4	1
Gtf2i	Ucn	1
Nfya	Hps5	1
Hoxa9	Cybb	1
Hoxa9	Hoxa10	1
Hoxa10	Hoxa9	1
Elf1	Cat	1
Nfatc2	Il21	1
Tbx21	Il21	1
Nfe2l2	Tfb1m	1
Nfe2l2	Tfb2m	1
Nrf1	Tfb2m	1
Ar	Hey1	1
Hey1	Ar	1
Usf1	Apoa5	1
Usf2	Apoa5	1
Elk3	Ccnd1	-1
Elk3	Dhfr	-1
Elk3	Fos	-1
Myb	Cdkn1b	1
Myb	Cdk6	1
Fosl1	Cdkn2a	1
Jun	Cyp19a1	-1
Ncoa1	Serpine1	1
Foxo1	Bmp4	1
Foxq1	Bmp4	1
Pax3	Bmp4	1
Foxo1	Cnr1	-1
Foxo1	Epha2	1
Foxo1	Epha4	1
Pax3	Cnr1	1
Pax3	Epha2	1
Pax3	Epha4	1
Dnmt1	Pml	1
Sp1	Il6	1
Tfcp2	Snurf	1
Tfcp2	Snrpn	1
Dnmt1	Cish	1
Dnmt1	Prm3	1
Sp1	Timp2	1
Mbd1	Setdb1	-1
Usf1	Slc16a1	-1
Usf2	Slc16a1	-1
Esr1	Macrod1	1
Sp1	Macrod1	1
Creb1	Klk1b26	1
Creb1	Klk1b8	1
Creb1	Klk1b9	1
Creb1	Klk1b1	1
Creb1	Klk1b11	1
Creb1	Klk1b27	1
Creb1	Klk1b22	1
Creb1	Klk1b21	1
Creb1	Klk1b5	1
Creb1	Klk1b16	1
Creb1	Klk1b3	1
Creb1	Klk1b24	1
Creb1	Klk1b4	1
Creb1	Klk1	1
Hnf4a	Slc22a7	1
Hnf4a	Nr1h4	1
Nr1h4	Hnf4a	-1
Nr0b2	Slc22a7	-1
Nr1h4	Slc22a7	1
Sox9	Col11a2	1
Cebpd	Mapk14	1
Tbx3	Tbx3	-1
Smad1	Pomc	1
Hif1a	Igf1	1
Ets1	Bmp4	1
Nkx2-2	Mbp	1
Ncoa2	Grip1	1
Ncoa2	Tnfrsf1a	1
Esr1	Casp8ap2	1
Jun	Il10	1
Junb	Il10	1
Junb	Large1	1
Runx1	H2-T23	1
Zscan26	Fos	-1
Thra	Cd44	1
Nr4a1	Rb1	1
Stat5a	Ntrk1	1
Ybx1	Mmp12	1
Nfkb1	Tnfsf15	1
Rela	Tnfsf15	1
Nkx3-2	Runx2	-1
Olig1	Mbp	1
Olig1	Plp1	1
Tbp	Bdkrb1	1
Yy1	Bdkrb1	1
Nkx3-1	Casp3	1
Nkx3-1	Casp9	1
Hif1a	Tpo	1
Tp63	Hspa4	1
Mef2c	Kdr	1
Pdx1	Ripk1	1
Pdx1	Tkt	1
Sp1	Tat	1
Sp3	Sod2	1
Sp3	Tat	1
Smad7	Fshb	1
Sp3	Klk1b26	1
Sp3	Klk1b8	1
Sp3	Klk1b9	1
Sp3	Klk1b1	1
Sp3	Klk1b11	1
Sp3	Klk1b27	1
Sp3	Klk1b22	1
Sp3	Klk1b21	1
Sp3	Klk1b5	1
Sp3	Klk1b16	1
Sp3	Klk1b3	1
Sp3	Klk1b24	1
Sp3	Klk1b4	1
Sp3	Klk1	1
Sp1	Ccnb1	-1
Rbpj	Pdlim7	1
Rbpj	Elac2	1
Hmga1	Ifng	1
Bcl6	Stat5a	1
Stat5a	Bcl6	-1
Hmga1	Rag2	1
Esr1	Opn1mw	1
Satb1	Il2	1
Satb1	Tat	1
Sp7	Tat	1
Tp63	Igfbp3	1
Tp73	Igfbp3	1
E2f1	Cdkn1b	1
Nfic	Afp	1
Foxd1	Serpine1	1
Smad6	Serpine1	1
Ovol1	Id2	1
Ppara	Gsk3b	1
Ssrp1	Isyna1	1
Tbp	Isyna1	1
Srebf1	Ptgs2	1
Mitf	Cdkn1a	1
Gfi1b	Gfi1b	1
Klf2	Mcl1	1
Klf2	Nos3	1
Klf2	Serpine1	-1
Klf2	Thbd	1
Srebf2	Hmgcs2	1
Smad1	Vegfa	1
Smad5	Vegfa	-1
Rela	Cxcl1	1
Rela	Naf1	1
Foxa2	Ibsp	1
Foxq1	Ibsp	1
Klf5	Ibsp	1
Sox17	Ibsp	1
Cebpg	Lrp6	1
Cebpb	Lrp6	1
Cebpb	Lrpap1	1
Cebpg	Crebbp	1
Lef1	Lef1	1
Lef1	Pitx2	1
Pitx2	Lef1	1
Dlx5	Wnt10b	1
Sp7	Wnt10b	1
Barx2	Barx2	1
Stat3	Maf	1
Ahr	Btk	1
Ahr	Cd2	1
Nfkb1	Ebi3	1
Rela	Ebi3	1
Spi1	Ebi3	1
Hsf2	Prkaca	1
Hsf2	Ros1	1
Znf436	Smarca4	1
Ar	Cflar	1
Sp1	Hsd17b7	1
Sp1	Skap2	1
E2f1	Ppp1r13b	1
E2f2	Ppp1r13b	1
E2f2	Tp53bp2	1
E2f3	Ppp1r13b	1
E2f3	Tp53bp2	1
Tp53	Tp53bp2	1
Gata3	Il1rl1	1
Hoxd13	Casp8ap2	1
Hoxd13	Hoxa13	1
Hoxd13	Ngef	1
Pparg	Nr1d1	1
Nr1d1	Pparg	-1
Ctcf	Csnk2a2	1
Snai2	Brca2	-1
Bach1	Nqo1	-1
Tp73	Tert	-1
Tp53	Triap1	1
Dnmt1	Runx1	1
Dnmt1	Runx1t1	1
Klf2	Magee1	1
Klf2	Wee1	-1
Klf6	Wee1	1
Sp1	Wee1	1
Litaf	Gadd45a	1
Fli1	Styxl1	1
Myc	Pml	1
Egr1	Vegfa	1
Jarid2	Myh14	1
Jarid2	Myh6	-1
Mef2a	Myh6	1
Tp73	Ccnb1	-1
Jun	Ccna2	1
Usf1	Prkg1	1
Usf2	Prkg1	1
Runx1	Mpl	1
Dnmt1	Hal	1
Nfatc2	Lgals4	1
Nfatc2	Mapk8	1
Nfatc2	Nfatc2	1
Tfap2b	Ptgds	1
Mef2c	Sub1	1
Egr1	App	1
Mef2d	Cd44	1
Mef2d	Dazap1	1
Mef2d	Mef2d	1
Nr4a3	Nr4a3	1
Maf	Il10	1
Nfkb1	Nfkbid	1
Tp63	Krt5	1
Tp63	Tert	1
Ybx1	Mvp	1
Tp53	Dido1	1
Egr2	Bglap	1
Egr2	Bglap3	1
Egr2	Bglap2	1
Cebpg	Ddit4	1
Elk1	Ddit4	1
Cebpa	Ces1d	1
Kat7	Wt1	1
Myb	Wt1	1
Wt1	Myb	-1
Stat3	Ccl11	1
Rela	Nfkb2	1
Rest	Grin2b	-1
Etv4	Mmp14	1
Runx3	Abcb1a	-1
Runx3	Abcc1	-1
Runx3	Bcl2	-1
Sp1	Kctd13	-1
Tfap2a	Kctd13	1
Rela	Gdf15	1
Hoxa5	Ptn	1
Sp1	Hbegf	1
Ppara	Lep	-1
Pparg	Lep	1
Tfap2a	Adipoq	1
Runx2	Bmp2	1
Rxra	Epo	1
Atf2	Ppargc1a	-1
Myc	Cd5	1
Tbpl1	Nf1	1
Tbp	Fos	1
Tbp	Nf1	-1
Tbpl1	Fos	-1
Nr5a1	Tmprss11d	1
E2f1	Ccne2	1
Mbd2	Oprd1	1
Mbd2	Mbd2	1
Sp1	Pkd1	1
Znf148	Pkd1	1
Fos	Ptgs2	1
E2f3	Il6	1
E2f3	Pik3r1	1
Mnx1	Il6	1
Mnx1	Pik3r1	1
Mnx1	Mnx1	1
Klf11	Ins2	1
Klf11	Cat	1
Creb1	Grin2b	1
Cdx1	Iapp	1
Cdx2	Iapp	1
Ssrp1	Iapp	1
Atf4	Trib3	1
Trib3	Atf4	-1
Ddit3	Trib3	1
Pax3	Parp1	1
Cebpb	Tff1	-1
Tfap2a	Ckb	1
Myb	Hspa5	1
Irf2	Tap1	1
Stat4	Cd4	1
Stat6	Socs3	1
Hivep1	Spen	1
Bmal1	Slc9a3	1
Clock	Slc9a3	1
Sp1	Etv2	1
Hif1a	Mmut	1
Myc	Hif1a	-1
Hif1a	Myc	-1
Sp1	Hif1a	1
Hif1a	Sp1	-1
Myc	Mmut	1
Sp1	Mmut	1
Tp53	Mmut	1
Rfxap	Smarca4	1
Rora	Arg1	1
Rora	Apoa5	1
Sp3	Kntc1	1
Crx	Aldh7a1	1
Tbx3	Cdkn2a	-1
Yy1	Dnajb4	1
Fli1	Ptpn13	1
Fli1	L1cam	1
Fli1	Ptpn1	1
Cebpb	Slc5a5	1
Egr1	Apex1	1
Sp1	Gstk1	1
Sp1	Hpgds	1
Sp3	Gstk1	1
Sp3	Hpgds	1
Tp53	Gstk1	1
Tp53	Hpgds	1
Nfe2l2	Casp1	1
Nfe2l2	Nfe2	1
Ahr	Nfe2l2	1
Nfe2l2	Ahr	1
Nono	Snca	1
Mnx1	Ins2	1
Fos	Spp1	1
Nr1h3	Spp1	1
Ets1	Ren1	1
Pbx1	Ren1	1
Pknox1	Ren1	1
Hoxd10	Ren1	1
Neurod1	Nnat	1
Elf3	Ptgs2	1
Eno1	Hspa4	1
Eno1	Jun	1
Eno1	Lct	1
Eno1	Pgk1	1
Hif1a	Jun	1
Hif1a	Ldha	1
Hif1a	Pgk1	1
Jun	Ldha	1
Tp63	Perp	1
Runx2	Csn2	1
Mef2a	Jph2	1
Jun	Tnfrsf1b	1
Jun	Rasgrf1	1
Max	Oprk1	1
Mxd1	Oprk1	1
Ncor2	Esr1	1
Nr3c1	Fas	1
Sp1	Fgf4	1
Sp3	Fgf4	1
Tp73	Bdkrb2	1
Eno1	Ccnd1	1
Eno1	Map2k5	1
E4f1	Rassf1	1
E4f1	Cd44	1
Hif1a	Pik3c3	1
Klf4	Ccne1	-1
Tbx21	Tbx21	1
Myc	Chuk	1
Ncoa3	Chuk	1
Taf1	Slc2a1	1
Sp1	Cxcl12	1
Cebpb	Id2	1
Elk1	Fzd8	1
Pax4	Fzd8	1
Myod1	Actb	1
Myod1	Myl2	1
Sp1	Akr1c18	1
Sp3	Akr1c18	1
Nfic	Sct	1
Sp3	Nfic	1
Egr1	Cxcl12	1
Egr1	Sele	1
Sp1	Slc6a3	1
Sp3	Slc6a3	1
Znf263	Reln	1
Hnf4a	Mmp7	1
Ezh2	Dab2ip	-1
Foxm1	Lama4	1
Foxo1	Bax	1
Nr1h4	Icam1	1
Fli1	Ccne1	1
Sp1	Ccne1	1
Dnmt1	Cyp1a1	1
Ahr	Sdhb	1
Esrrg	Esrrg	1
Ar	Fkbp5	1
Foxo4	Bcl2l11	1
Hoxb3	Hoxb2	1
Hoxb2	Hoxb3	1
Vdr	Abcc3	1
Cdx2	Heph	1
Sp1	Itga5	1
Tcf3	Dld	1
Tcf3	Sult2a1	1
Nr3c1	Csf2	1
Nr3c1	Il5	1
Runx2	Fgfr2	1
Twist1	Fgfr2	1
Nr0b1	Dhh	1
Nr5a1	Dhh	1
Ddit3	Ccl12	1
Tp53	Pdlim7	1
Jun	Bglap	1
Jun	Bglap3	1
Jun	Bglap2	1
Jun	Naca	1
Nr5a2	Pou5f1	1
Sp1	Rara	1
Scx	Shbg	1
Gata6	Cyb5a	1
Nr5a1	Cyb5a	1
Ppara	Fabp3	1
Cebpd	Hbb-b1	1
Cebpg	Hbb-b1	1
Cebpb	Hbb-b1	1
Bcl6b	Il2	1
Pou4f2	Hspb1	1
Ar	Erbb2	1
Dlx4	Oga	1
Grhl3	Oga	1
Vdr	Nppa	1
Sp1	Atm	1
Nr2c2	Tnf	1
Srf	Actb	1
Srf	Gsn	1
Smad3	Edn1	1
Ppara	Grhpr	1
Stat5a	Slco1b2	1
Stat5a	Ghr	1
Thra	Egfr	1
Tbx2	Tbx20	1
Tbx20	Tbx2	-1
Tbx2	Mycn	-1
Tbx20	Mef2c	1
Gata4	Mef2c	1
Nkx2-5	Gata4	1
Gata4	Nkx2-5	1
Isl1	Mef2c	1
Isl1	Nkx2-5	1
Tbx20	Nkx2-5	1
Six3	Bmp4	1
Crem	Crh	1
Grhl3	Smad7	1
Mecom	Smad7	-1
Sp1	Col10a1	1
Sp3	Col10a1	1
Dlx5	Col10a1	1
Ncor2	Th	1
Cebpb	Adipoq	1
Sp1	Fech	1
Sp1	Padi2	1
Sp3	Padi2	1
Usf1	Gclc	-1
Ppara	Elovl3	1
Srebf1	Elovl3	1
Nr1h3	Elovl3	1
Nr2f2	Ins2	1
E2f3	Ccnb1	1
E2f4	Ccnb1	1
Tp53	Serpinf1	1
Tp73	Serpinf1	1
Tp63	Serpinf1	1
Usf2	Avp	1
Usf2	Qrfp	1
Rest	Brinp1	-1
Rest	Ntrk3	-1
Rela	Ren1	1
Etv5	Icam1	1
Tp53	Prima1	1
Pou5f1	Nanog	1
Nanog	Pou5f1	1
Sox2	Nanog	1
Nr0b2	Timp1	-1
Nr1h4	Timp1	-1
Sp1	Cyp2f2	1
Sp3	Cyp2f2	1
Hr	Icam1	1
Cebpg	Avp	1
Dnmt1	Ins2	1
Smad7	Smurf2	1
Esr2	Insr	-1
Sox15	Hrc	1
Sox2	Hrc	1
Tfap2a	Pigr	1
Usf2	Pigr	1
Tfap2a	Myh13	1
E2f1	Ptgs2	1
Yy1	Erbb2	1
Nfe2l2	Fgf1	1
Nfe2l2	Ngf	1
Jarid2	Rb1	1
Ascl1	Tph1	-1
Hes1	Tph1	1
Stat3	Ptpn13	1
Stat3	Ptpn6	-1
Dnmt1	Ptpn6	1
Spi1	Ptpn6	1
Sp1	Rassf1	1
Smarca1	Myog	1
Pbx1	Myog	1
Tp53	Bub1b	1
Ncor2	Ebp	1
Ncor2	Nfe2l2	1
Ncor2	Rhbdf2	1
Hes1	Cdkn1b	-1
Kat7	Ccnd1	1
Taf1	Fos	1
Esr1	Gstk1	1
Esr1	Gstp1	1
Esr1	Gstp2	1
Esr1	Hpgds	1
Pax3	Cd3e	1
Nr0b1	Mc2r	-1
Dnmt1	Mc2r	1
Ssrp1	Nfkbia	1
Tgfb1i1	Vim	1
Nkx3-1	Nkx3-1	1
Jun	Abcc1	1
Srebf1	Irs2	-1
Tbx6	Cd44	1
Xbp1	Dnajb9	1
Pdx1	Mtor	1
Hoxb8	Mylk	-1
Hoxa10	Mylk	1
Pparg	Slc2a2	1
Mecom	Gata2	1
Sp1	Pthlh	1
Sp1	Rb1	1
Rb1	Sp1	1
Myb	Myc	1
Apex1	Hap1	1
Apex1	Mnt	1
Mnt	Hap1	1
Mnt	Mnt	1
Apex1	Gal	1
Dbp	Alb	1
Nfe2l2	Gss	1
Sp1	St3gal5	1
Tfap2a	St3gal5	1
Tfap2a	Pomgnt2	1
Mef2a	Smyd1	1
Mef2c	Smyd1	1
Esr1	Dlc1	1
Bcl6	Cd22	1
Bcl6	Cd79a	1
Bcl6	Mme	1
Bcl6	Ms4a1	1
Spi1	Bcl6	-1
Bcl6	Spi1	1
Esr1	Dct	1
Creb1	Fktn	1
Vsx2	Nes	-1
Ets1	Lmo2	1
Lmo2	Lmo2	1
Srebf1	Hpgd	1
Nfat5	Enpp2	1
Nfatc2	Enpp2	1
Spz1	Pcna	1
Trerf1	Cdkn1a	1
Trerf1	Cdkn1b	1
Yy1	Hspa5	1
Kat7	Hspa5	1
Tp53	Mcm7	-1
Hmga1	Cd44	1
Cebpd	Egf	1
Mesp2	Lfng	1
Sp1	Tgfbr1	1
Tfap2a	Tgfbr1	1
Tfap2a	Tgfbr2	1
Nr1h4	Sqstm1	1
Sp1	Slc15a1	1
Neurod1	Sst	-1
Neurod1	Gcg	1
Hif1a	Pck1	1
Sp1	Mefv	1
Pparg	Fn1	-1
Creb1	Fn1	1
Egr1	Ltb	1
Klf3	Ltb	1
Pax3	Ltb	1
Sp1	Ltb	1
Phf5a	Myh6	1
Smad1	Myh6	1
Hoxa3	Mmp14	1
Pparg	Pc	1
Rxra	Pc	1
Klf6	Dlk1	-1
Srf	Csrp1	1
Tcf21	Ar	1
Srebf1	Slc2a2	1
Cebpa	Adipoq	1
Cebpd	Adipoq	1
Zfpm1	Foxn1	1
Zfpm1	Nelfe	1
Rela	Cd8a	1
Cebpb	Arg1	1
Hif1a	Abca1	1
Sp3	Abca1	-1
Mybl2	Ccnd1	1
Sp1	Ccna1	1
Mybl2	Sar1b	1
Sp1	Mybl2	1
Mybl2	Sp1	1
Sp1	Myb	1
Myb	Sp1	1
Mybl2	Cdk2	1
Myb	Ccnd1	1
Ar	Smarcc1	1
Smarcc1	Ar	1
Ncoa1	Klk1b26	1
Ncoa1	Klk1b8	1
Ncoa1	Klk1b9	1
Ncoa1	Klk1b1	1
Ncoa1	Klk1b11	1
Ncoa1	Klk1b27	1
Ncoa1	Klk1b22	1
Ncoa1	Klk1b21	1
Ncoa1	Klk1b5	1
Ncoa1	Klk1b16	1
Ncoa1	Klk1b3	1
Ncoa1	Klk1b24	1
Ncoa1	Klk1b4	1
Ncoa1	Klk1	1
Ncoa1	Smarcc1	1
Smarcc1	Klk1b26	1
Smarcc1	Klk1b8	1
Smarcc1	Klk1b9	1
Smarcc1	Klk1b1	1
Smarcc1	Klk1b11	1
Smarcc1	Klk1b27	1
Smarcc1	Klk1b22	1
Smarcc1	Klk1b21	1
Smarcc1	Klk1b5	1
Smarcc1	Klk1b16	1
Smarcc1	Klk1b3	1
Smarcc1	Klk1b24	1
Smarcc1	Klk1b4	1
Smarcc1	Klk1	1
Elf4	Morf4l1	1
Hoxa9	Cdh5	1
Hoxa9	Kdr	1
Hnf4a	Apoa4	1
Nr1h2	Ptbp1	1
Nkx2-1	Tshr	1
Pax8	Tshr	-1
Tfap4	Ogg1	1
Arx	Pax4	-1
Pax4	Arx	-1
Mef2a	Avp	1
Mef2a	Ckm	1
Nfatc1	Ckm	1
Vhl	Hif1a	-1
Hif1a	Vhl	1
Skil	Myc	-1
Ahr	Ca3	-1
Hnf4a	Cyp2c38	1
Hnf4a	Cyp2c39	1
Hnf4a	Cyp2c29	1
Nr1i2	Cyp2c38	1
Nr1i2	Cyp2c39	1
Nr1i2	Cyp2c29	1
Nr3c1	Cyp2c38	1
Nr3c1	Cyp2c39	1
Nr3c1	Cyp2c29	1
Esr1	Th	1
Esr2	Th	1
Xbp1	Pth	1
E2f6	Tex12	1
Spi1	Grap2	1
Spib	Grap2	1
Ppara	Fabp6	1
Ppard	Fabp6	1
Klf7	Ntrk1	1
Znf354c	Ntrk1	1
Rela	Ikbke	1
Esr1	S1pr1	1
Gtf2i	Kdr	1
Gtf2i	Gtf2i	1
Arid5a	Esr1	1
Arid5a	Srsf2	1
Pbx1	Tlx1	1
Tlx1	Tlx1	1
Stat5b	Pax5	1
Nr3c1	Il7r	1
Gfi1	Cyp27b1	-1
Esr2	Ccne1	-1
Ets1	Mmp9	1
Kdm5a	Rbp2	1
Tp53	Npm1	1
Tp53	Nr1d1	1
Nr1h2	Kat2a	1
Pitx3	Pitx3	1
Pou2f1	Cdx4	1
Klf10	Ccn2	1
Ppara	Nos2	-1
Mef2a	Grin1	1
Tfap2a	Grin1	1
Nr4a1	Igf1	1
Mef2c	Fsd1	1
Myod1	Fsd1	1
Yy1	Atp2c1	1
Sp1	Atp2c1	1
Cebpb	Cd200	1
Tfap2a	Igfbp5	1
Tp53	Col18a1	1
Tp53	Map4k4	1
Ahr	Ugt1a1	1
Pitx1	Kras	1
Jun	Ptk2	1
Mitf	Serpine1	1
Mitf	Inhba	1
Egr1	Inhba	1
Wt1	Slc5a5	1
Hnf1a	Acat2	1
Stat5a	Prf1	1
Creb1	Musk	-1
Myod1	Musk	1
Rela	Egf	1
Klf7	Cdkn1b	1
E2f1	Wnt4	1
Myc	Wnt4	1
Yy1	Rb1	1
Tp53	Plk4	-1
Creb1	Plk4	-1
Sp1	Plk4	-1
Tp53	Creb1	1
Creb1	Tp53	1
Ar	Fcer1g	1
Gata1	Fcer1g	1
Hnf4a	Pdk4	1
Crx	Abca4	1
Crx	Gucy2e	1
Stat6	Il10	-1
Pou4f1	Prph2	1
Ubtf	Mmp3	1
Fli1	Hgf	1
Hesx1	Dhx9	1
Hopx	Dhx9	1
Hopx	Nppa	1
Fos	Rab11a	1
Nr1h4	Pparg	1
Nr1h4	Srebf1	-1
Nfatc2	Rcan1	1
Egr1	Slc9a2	1
Znf354c	Slc9a2	1
Pax6	Btc	1
Lef1	Mycbp	1
Myc	Mycbp	1
Ssrp1	Il6	1
Gtf2ird1	Abcb1a	1
Dmrt1	Dmrt1	1
Sox17	Dmrt1	1
Sox5	Dmrt1	-1
Zbtb7b	Ugdh	1
Foxh1	Mixl1	1
Mixl1	Mixl1	1
Gata4	Col1a2	1
Mitf	Hif1a	1
