source	target	mor
MYC	HLA-B	-1
SP1	SLC10A7	1
TFAP2A	SLC10A7	1
RELA	CCR5	1
TP53	FASLG	1
TTF1	PAX8	1
ZNF699	MPZ	1
ZNF699	PAX6	1
SP1	GJB2	1
TBP	SHBG	1
CEBPB	ANXA5	1
SP1	ANXA5	1
TFAP2A	ANXA5	1
AR	ADRB2	1
GABPA	HGS	1
YY1	HGS	-1
IKZF1	GZMB	1
SPI1	BLOC1S5	1
KLF9	TFAP2A	1
WT1	TFAP2A	1
EBF1	CD79B	1
CEBPB	CA6	1
DDIT3	CA6	1
NR2F2	MDM2	1
THRA	GTF2B	1
E2F4	CDC25A	1
RUNX3	CD79A	1
JUN	KLK2	1
SP3	ADH5	1
SP4	ADH5	1
ETS1	FOXD1	1
SPI1	CXCR1	1
EGR1	SLC31A1	1
EGR1	SOD1	1
WT1	SLC31A1	1
WT1	SOD1	1
PHF20	PGK1	1
CEBPA	ORM1	1
USF1	MYC	1
SP1	PRTN3	1
KLF9	CYP7A1	1
ASCL1	NES	1
PROX1	NES	1
TFAP2A	RAD51B	1
POU4F1	NOS2	1
POU4F2	NOS1	1
POU4F2	NOS2	1
USF1	APOA2	1
USF2	APOA2	1
CEBPB	HSPA4	1
TFAP2A	PVR	1
RORC	FASLG	-1
RELB	CD8A	1
PREB	SLC18A2	1
HMGA1	HBB	1
CEBPB	CCL3	-1
CEBPB	SPP1	1
KAT6B	CCL3	1
SMAD1	COL1A2	1
JUNB	MAPK8	1
NR5A1	PRKCG	1
MAFK	CD44	1
RARA	APOC3	1
THRB	APOC3	1
NR0B1	APOC3	1
NR2F1	ESR1	1
NR2F2	ESR1	1
GATA5	TTF1	1
GATA6	TTF1	1
EGR1	PGP	-1
EGR2	EGR1	-1
EGR1	EGR2	1
NR2F1	CYP3A4	1
SMAD3	STAR	-1
SP1	EPHB1	1
ZNF335	TAC1	1
FOS	CDX2	-1
TP53	SESN1	1
EN1	FGF8	-1
SREBF2	APOA2	1
POU1F1	SSTR1	1
MEF2A	AGTR1	1
TFAP4	AGT	-1
ESR1	HSD11B2	1
PPARD	SLC27A1	1
NRG1	NGF	1
SP1	SAA1	1
PBX2	RHOA	1
IRF1	PIGR	1
ETS2	TFEC	1
SPI1	TFEC	1
TTF1	CALR	1
NFKB2	PTGS2	1
MXD1	MAP2K1	1
CREB1	SDS	1
CEBPB	CAST	1
ZNF382	CXCL14	-1
GABPA	IL16	1
AHR	FOS	1
AR	CRISP1	1
AR	CYP3A5	1
AR	PRKCD	1
AR	SORD	1
ARNT	UGT1A6	1
ASCL1	PCSK6	-1
ATF1	BCL2	1
ATF1	UGT8	1
ATF1	H4C4	1
ATF3	CCL5	1
BRCA1	CYP1A1	1
BRCA1	CYP1B1	1
BRCA1	CYP19A1	1
CEBPA	ALOX5AP	1
CEBPA	F9	1
CEBPA	GAPDH	1
CEBPA	IGF2	1
CEBPA	STAR	1
CEBPA	THOC1	1
CEBPA	SMYD2	1
CEBPB	ALOX5AP	1
CEBPB	FASLG	1
CEBPB	BCL2L1	1
CEBPB	CSH2	1
CEBPB	GFER	-1
CEBPB	S100A9	1
CEBPB	CCL1	1
CEBPD	ALOX5AP	1
CEBPD	GAPDH	1
CREB1	CDKN2A	1
CREB1	GNRH2	1
CREB1	HCRTR2	1
CREB1	PCSK1	1
CREB1	SPRR1B	1
CREB1	UGT8	1
CREB1	UXT	1
DBP	CDKN2A	1
DDIT3	VEGFA	1
DDIT3	GIT1	1
DDIT3	SLC38A2	1
E2F1	BMP4	1
E2F1	CYP27B1	1
E2F1	DCC	1
E2F1	EYA4	1
E2F1	EYA2	1
E2F1	GTF2H4	1
E2F1	KCNA3	1
E2F1	MEIS1	1
E2F1	MAP3K5	1
E2F1	MFAP1	1
NKX6-1	E2F1	1
E2F1	NKX6-1	1
E2F1	OAZ2	1
E2F1	SAFB	1
E2F1	H4C4	1
E2F1	UXT	1
E2F1	SMARCA5	1
E2F1	H2BC11	1
E2F1	DGKI	1
E2F1	PPT2	1
E2F1	GRAP	1
E2F1	CBX5	1
E2F1	ALG5	1
E2F1	CDCA4	1
E2F1	BORA	1
E2F1	LACTB	1
E2F2	BRCA1	1
E2F2	MAP3K5	1
E2F2	MT1G	1
E2F3	BRCA1	1
E2F3	MAP3K5	1
E2F3	MT1G	1
E2F4	CDC6	1
E2F4	CDC25C	1
E2F4	CYP27B1	1
E2F4	DDX11	1
E2F4	DHPS	1
E2F4	EPAS1	1
E2F4	FANCD2	1
E2F4	GTF2H4	1
E2F4	MAP3K5	1
E2F4	MFAP1	1
E2F4	MT1G	1
E2F4	MTHFD1	1
E2F4	NASP	1
E2F4	PCNA	1
E2F4	RBBP5	1
E2F4	RECQL	1
E2F4	RPA3	1
E2F4	RRM1	1
E2F4	TTK	-1
E2F4	TYMS	1
E2F4	H2AC4	1
E2F4	H3C1	1
E2F4	H4C4	1
E2F4	UXT	1
E2F4	SMARCA5	1
E2F4	YBX3	1
E2F4	H2AC15	1
E2F4	H2BC11	1
E2F4	DLEU1	1
E2F4	GAS2L1	1
E2F4	PGRMC1	1
E2F4	UBE2C	1
E2F4	OIP5	1
E2F4	CBX5	1
E2F4	ANAPC15	1
E2F4	FOXD3	1
E2F4	PCSK1N	1
E2F4	DROSHA	1
E2F4	ALG5	1
E2F4	DUOX2	1
E2F4	NUSAP1	1
E2F4	TRMT13	1
E2F4	CDCA4	1
E2F4	C5orf22	1
E2F4	PRR11	1
E2F4	TMEM126B	1
E2F4	CENPO	1
E2F4	BORA	1
E2F4	WDR76	1
E2F4	EFHC1	1
E2F4	SKA2	1
E2F5	BRCA1	1
E2F5	MT1G	1
E2F6	DDX11	1
E2F6	DHPS	1
E2F6	EFNA5	1
E2F6	FNTB	1
E2F6	GRIK1	1
E2F6	MCM3	1
E2F6	PRKAR1A	1
E2F6	RECQL	1
E2F6	RYR2	1
E2F6	SRSF1	1
E2F6	TFF1	1
E2F6	ZNF43	1
E2F6	RAD51AP1	1
E2F6	CHEK2	1
E2F6	CAMTA2	1
E2F6	ZNF451	1
E2F6	DCTN4	1
E2F6	ZNF83	1
E2F6	METTL2B	1
E2F6	KDM3A	1
E2F6	NEK11	1
E2F6	WDR36	1
EGR2	CDKN2A	1
ELK1	PTPRZ1	1
ERG	CDKN2A	1
ERG	NOS3	1
ESR1	ADCYAP1	1
ESR1	AGL	1
ESR1	APRT	1
ESR1	BARD1	1
ESR1	BCL9	1
ESR1	CAPN2	1
ESR1	CD86	1
ESR1	CEACAM3	1
ESR1	CLDN4	1
ESR1	ECM1	1
ESR1	EDN3	1
ESR1	FBLN2	1
ESR1	GRIK1	1
ESR1	GSN	1
ESR1	HOXA1	1
ESR1	ITGB7	1
ESR1	ITPA	1
ESR1	LGALS8	1
ESR1	MB	1
ESR1	NOTCH2	1
ESR1	ODF2	1
ESR1	POR	1
ESR1	CCL7	1
ESR1	CCL11	1
ESR1	SGCB	1
ESR1	SPARC	1
ESR1	ITPRID2	1
ESR1	XCL2	1
ESR1	TF	1
ESR1	TRH	1
ESR1	TYMS	1
ESR1	WNT5A	1
ESR1	SPATA2	1
ESR1	TRIM16	1
ESR1	CCT6B	1
ESR1	NEK6	1
ESR1	SEC61B	1
ESR1	CLASRP	1
ESR1	PWP1	1
ESR1	NID2	1
ESR1	ABCB10	1
ESR1	POFUT1	1
ESR1	TIMMDC1	1
ESR1	NBPF1	1
ESR1	PRUNE1	1
ESR1	ARID5B	1
ESR1	NBPF4	1
ESR1	NBPF15	1
ESR1	NOTCH2NLA	1
ESR2	ADORA1	1
ESR2	AQP3	1
ESR2	BCL9	1
ESR2	CAPN2	1
ESR2	CLU	1
ESR2	DMBT1	1
ESR2	DNAH9	1
ESR2	EIF2D	1
ESR2	FECH	1
ESR2	FEN1	1
ESR2	NR5A2	1
ESR2	FYB1	1
ESR2	NIPSNAP2	1
ESR2	GPX3	1
ESR2	HBB	1
ESR2	SERPIND1	1
ESR2	HOXA10	1
ESR2	TNC	1
ESR2	MEF2D	1
ESR2	NINJ1	1
ESR2	NOTCH2	1
ESR2	PBX1	1
ESR2	PDGFA	1
ESR2	PENK	1
ESR2	PLXNB3	1
ESR2	PRODH	1
ESR2	TDG	1
ESR2	TFDP1	1
ESR2	TGM2	1
ESR2	TP63	1
ESR2	TNFRSF10C	1
ESR2	SLC16A4	1
ESR2	TRIP10	1
ESR2	MED7	1
ESR2	CTIF	1
ESR2	WFDC2	1
ESR2	COG5	1
ESR2	P3H4	1
ESR2	GRIP1	1
ESR2	B3GAT3	1
ESR2	BMP10	1
ESR2	NBPF1	1
ESR2	PRUNE1	1
ESR2	VANGL1	1
ESR2	NBPF4	1
ESR2	NBPF15	1
ESR2	NOTCH2NLA	1
ETS1	EGR1	1
ETS1	JAK3	1
ETS1	MYB	1
ETS1	VWF	1
ETS2	JAK3	1
ETV1	CDKN2A	1
ETV4	AGTR1	1
ETV4	GALT	1
EZH2	HOXA7	1
FOXO1	PCK2	1
FOXO3	KLF6	1
FOXO3	DDIT3	1
FOXO3	IFI27	1
FOXO3	ZBTB1	1
FOXO3	KLHL24	1
FLI1	CDKN2A	1
FOS	NAT1	1
FOS	CA9	1
FOS	CD40LG	1
FOS	CHGB	1
FOS	CSTA	1
FOS	IL1A	1
FOS	MAF	1
FOS	LOXL4	1
FOSB	DNAJB4	1
FOSL2	CLU	1
FOSL2	IVL	1
FOSL2	PLAUR	1
FOSL2	UGT2B15	1
NR5A2	CYP11B1	1
GABPA	TOMM70	1
GATA1	CYBB	1
GATA1	NFE2	1
GATA1	RNASE2	1
GATA1	GPR162	1
GATA1	ZXDC	1
GATA2	CYBB	-1
GATA2	HCRTR2	1
GATA2	MYC	1
GATA2	RNASE2	1
GATA2	WT1	1
GATA3	APBA1	1
GATA3	RHOH	1
GATA3	ATOX1	1
GATA3	ATP2B1	1
GATA3	CD8A	1
GATA3	CD8B	1
GATA3	CD40LG	1
GATA3	SEPTIN7	1
GATA3	CDKN2A	1
GATA3	ABCC2	1
GATA3	CTNNA2	1
GATA3	EDN1	1
GATA3	EGFR	1
GATA3	EPHA7	1
GATA3	EPO	-1
GATA3	GRM7	1
GATA3	HSPD1	1
GATA3	ITPK1	1
GATA3	MYH3	1
GATA3	NRCAM	1
GATA3	PDE3A	1
GATA3	PDGFRL	1
GATA3	SERPINF1	1
GATA3	PF4	1
GATA3	RBMS1	1
GATA3	RING1	1
GATA3	SNAPC1	1
GATA3	SST	1
GATA3	SVIL	1
GATA3	TLR5	1
GATA3	TPTE	1
GATA3	HAT1	1
GATA3	WASF1	1
GATA3	CLIC3	1
GATA3	ZW10	1
GATA3	SLIT2	1
GATA3	WTAP	1
GATA3	VGLL4	1
GATA3	ARNT2	1
GATA3	UST	1
GATA3	RAPGEF3	1
GATA3	BLCAP	1
GATA3	ZNF507	1
GATA3	SPART	1
GATA3	PPIL2	1
GATA3	ATXN10	1
GATA3	MYRIP	1
GATA3	PDE7B	1
GATA3	GPR162	1
GATA3	PACSIN1	1
GATA3	GCNT4	1
GATA3	TET2	1
GATA3	DNAJC17	1
GATA3	GALNT10	1
GATA3	SLC24A3	1
GATA3	FNDC3B	1
GATA3	LRRC61	1
GATA3	ZXDC	1
GATA3	SPEF2	1
GATA3	FBXO11	1
GATA3	TMPRSS5	1
GATA3	NETO1	1
GATA3	LRMDA	1
GATA3	RTN4IP1	1
GATA3	BPIFB1	1
GATA3	LCN8	1
GATA3	XKR3	1
GATA3	FAM169BP	1
GATA3	ST8SIA6	1
GATA6	APOA1	1
GFI1	MYC	1
GLI3	TNFRSF10A	-1
NR3C1	ATP1B1	-1
NR3C1	VEGFD	1
NR3C1	GZMA	1
NR3C1	RLN1	1
ARHGAP35	NR3C1	1
FOXA1	CEBPA	1
FOXA1	IFI27	1
HNF4A	CEBPA	1
CEBPA	HNF4A	1
HNF4A	AKR1C4	1
HNF4A	FABP2	1
HNF4A	GFER	-1
HNF4G	AKR1C4	1
HOXA13	CDKN2A	1
HOXD8	CDKN2A	1
GLI1	HES1	1
HES1	GLI1	1
IRF8	CYBB	1
IRF8	IGF1	1
RBPJ	NFKB1	1
IRF1	BLMH	1
IRF1	CYBB	1
IRF2	CEACAM1	1
IRF2	BLMH	1
IRF6	CDKN2A	1
JUN	NAT1	1
JUN	CSTA	1
JUN	IL1A	1
JUN	MMP12	1
JUN	NTRK1	1
JUN	PPARA	1
PPARA	JUN	-1
JUN	UGT2B15	1
JUNB	PTGS2	1
JUNB	DNAJB4	1
JUND	CD40LG	1
JUND	CLU	1
JUND	CSTA	1
JUND	GCLM	1
JUND	MMP12	1
JUND	NQO2	1
JUND	DNAJB4	1
SMAD3	POR	1
SMAD4	BGLAP	1
MAF	ITGB7	1
MAX	GADD45A	1
MAX	DDIT3	1
MEF2A	DBH	1
MITF	HOXB4	1
NR3C2	ATP1B1	-1
MYBL2	MYB	1
MYC	ACADM	1
MYC	ACO2	1
MYC	ACOX1	1
MYC	ACP5	1
MYC	ACP3	1
MYC	ACTG1	1
MYC	ACYP2	1
MYC	ADCY9	1
MYC	AHSG	1
MYC	ALDH2	1
MYC	ALDH9A1	-1
MYC	AMD1	1
MYC	AMPD2	1
MYC	AMPD3	1
MYC	APEX1	1
MYC	APP	1
MYC	ARF1	1
MYC	ARF4	1
MYC	RHOG	1
MYC	ARSB	1
MYC	ASCL2	1
MYC	ATP1A2	1
MYC	ATP6V1G2	1
MYC	AVP	1
MYC	BCL3	1
MYC	BLK	1
MYC	BMP4	1
MYC	POLR3D	1
MYC	BRCA2	1
MYC	ZFP36L1	-1
MYC	CASP8	-1
MYC	CASP9	1
MYC	CBS	1
MYC	CCKBR	1
MYC	CCNB1	1
MYC	TNFRSF8	1
MYC	CD63	1
MYC	CD79B	1
MYC	CDC25C	1
MYC	CEACAM5	1
MYC	CHRNB1	1
MYC	CLCN6	1
MYC	CLNS1A	1
MYC	COL4A1	1
MYC	CR2	1
MYC	CRAT	1
MYC	CST5	1
MYC	CSTB	1
MYC	DCK	1
MYC	ACE	1
MYC	DDX11	1
MYC	DKC1	1
MYC	S1PR1	1
MYC	EGR3	1
MYC	EIF4A1	1
MYC	EIF4B	1
MYC	EIF4EBP2	1
MYC	ELK1	1
MYC	EPB42	1
MYC	EPHX1	1
MYC	ESD	1
MYC	FAH	1
MYC	FASN	1
MYC	FECH	1
MYC	FGF9	1
MYC	FGFR4	1
MYC	FPGS	1
MYC	FXN	1
MYC	FUT1	1
MYC	GALT	1
MYC	GAPDH	1
MYC	GAS8	1
MYC	GLA	1
MYC	GPR4	1
MYC	CXCL2	1
MYC	GSK3B	1
MYC	GSTP1	1
MYC	GTF2H2	-1
MYC	H2AC7	1
MYC	HINT1	1
MYC	MNX1	1
MYC	HMBS	1
MYC	HMGN2	1
MYC	HNRNPA1	1
MYC	HNRNPA2B1	1
MYC	HOXD3	1
MYC	HOXD13	1
MYC	HSD11B2	1
MYC	HSPA8	1
MYC	HSPE1	1
MYC	ICAM1	1
MYC	IL11RA	1
MYC	IL13	1
MYC	IMPA2	1
MYC	INSM1	1
MYC	INSR	1
MYC	ITGA6	-1
MYC	IRF2	1
MYC	IRF3	1
MYC	ISG20	1
MYC	LAIR1	1
MYC	LAIR2	1
MYC	LAMB2	1
MYC	STMN1	1
MYC	LBR	1
MYC	LMNA	1
MYC	LMX1B	1
MYC	LTA4H	1
MYC	LTB	1
SMAD7	MYC	1
MYC	SMAD7	1
MYC	MAGEA3	1
MYC	MAN2A2	1
MYC	MBD1	1
MYC	MCM7	1
MYC	MEIS2	1
MYC	MEN1	1
MYC	MET	1
MYC	METTL1	1
MYC	MFAP1	1
MYC	MELTF	1
MYC	MGST1	1
MYC	MPO	1
MYC	MSN	-1
MYC	MST1	-1
MYC	MTHFD1	1
MYC	MTHFR	1
MYC	MUC1	1
MYC	MYCL	1
MYC	NAP1L1	1
MYC	NEFM	1
MYC	NFIL3	1
MYC	NFKBIL1	1
MYC	NID1	1
MYC	NIT1	1
MYC	NOTCH4	1
MYC	NRAS	1
MYC	NTHL1	1
MYC	NTN3	1
MYC	OCA2	1
MYC	SERPINE1	1
MYC	PDHA1	1
MYC	PER1	1
MYC	PEX14	1
MYC	PHB1	1
MYC	SLC25A3	1
MYC	PI3	1
MYC	PIGF	1
MYC	PIK3C3	1
MYC	PKP1	1
MYC	PLA2G4A	1
MYC	POLB	1
MYC	POLD2	1
MYC	PPAT	1
MYC	PPID	1
MYC	PPP1R7	1
MYC	PTPA	-1
MYC	PRKDC	1
MYC	KLK10	1
MYC	PRTN3	1
MYC	PSAP	1
MYC	PSEN2	1
MYC	PSMB1	1
MYC	PTGER2	1
MYC	QDPR	1
MYC	RARB	-1
MYC	RBBP4	1
MYC	RBM3	1
MYC	RFC2	1
MYC	RGS2	1
MYC	RPL3	1
MYC	RPL10	1
MYC	RPL19	1
MYC	RPL22	1
MYC	RPL26	1
MYC	RPL27	1
MYC	RPL27A	1
MYC	RPS6	1
MYC	RPS15	1
MYC	RPS16	1
MYC	RPS19	1
MYC	CCL14	1
MYC	SIM2	1
MYC	SLA	1
MYC	SLC2A4	1
MYC	SLC4A2	1
MYC	SLC19A1	1
MYC	SLIT1	1
MYC	SMN2	1
MYC	SNRPB	1
MYC	SNRPB2	1
MYC	SNX1	1
MYC	SPAST	1
MYC	SRD5A1	1
MYC	STAT6	1
MYC	SURF6	1
MYC	VAMP2	1
MYC	TCF12	1
MYC	TGFB1	1
MYC	TGFB2	1
MYC	TGFB3	1
MYC	THBS4	1
MYC	TOP1	1
MYC	TPM2	1
MYC	TXN	1
MYC	TYMS	1
MYC	UBA52	1
MYC	UCP1	1
MYC	UCP3	1
MYC	UROD	1
MYC	WNT10B	1
MYC	ZFP36	1
MYC	MKRN4P	1
MYC	ZNF146	1
MYC	ZSCAN9	1
MYC	CSDE1	-1
MYC	IFRD2	1
MYC	SLBP	1
MYC	MTERF1	1
MYC	FOSL1	1
MYC	FXR1	1
MYC	AKAP1	1
MYC	H2BC10	1
MYC	H4C4	1
MYC	UXT	1
MYC	PEX3	1
MYC	YBX3	1
MYC	PSMG1	1
MYC	EIF3C	1
MYC	CTSF	1
HDAC3	MYC	-1
MYC	HDAC3	1
MYC	SQSTM1	1
MYC	DDX18	1
MYC	SYNGR2	1
MYC	SLC28A2	1
MYC	COX7A2L	1
MYC	SLC9A3R2	1
MYC	CRIPT	1
MYC	NR1D1	1
MYC	RBM39	1
MYC	NUP155	1
MYC	CLINT1	1
MYC	BZW1	1
MYC	HERPUD1	1
MYC	AQR	1
MYC	TOMM20	1
MYC	RBM8A	1
MYC	THRAP3	1
MYC	HNRNPDL	1
MYC	CASP8AP2	1
MYC	PQBP1	1
MYC	TSFM	1
MYC	RIDA	1
MYC	DLEU1	-1
MYC	TCIRG1	1
MYC	AKR1A1	1
MYC	NOD1	1
MYC	PFDN6	1
MYC	SEC23B	1
MYC	PAICS	1
MYC	KLF1	1
MYC	ZNF234	1
MYC	POP1	1
MYC	CLP1	1
MYC	ATF7	1
MYC	UBE2C	1
MYC	CBX3	1
MYC	EXOSC8	1
MYC	CCT5	1
MYC	U2SURP	1
MYC	SIRT1	1
SIRT1	MYC	-1
MYC	CBX5	1
MYC	RPL13A	1
MYC	ZNF451	1
MYC	GNL3	1
MYC	CLUL1	1
MYC	DMAC2L	1
MYC	TUBG2	1
MYC	NXT1	1
MYC	ALG5	1
MYC	CXXC1	1
MYC	GAL	1
MYC	NOL7	1
MYC	SFMBT1	1
MYC	NAT10	1
MYC	CMAS	1
MYC	EIF5A2	1
MYC	SMARCAD1	1
MYC	PRDM8	1
MYC	ENTPD7	1
MYC	ZNF304	1
MYC	KIAA1586	1
MYC	GOLPH3	1
MYC	SFXN3	1
MYC	SLC25A28	1
MYC	BCL2L12	1
MYC	PCBD2	1
MYC	TMEM126A	1
MYC	ARFGAP2	1
MYC	DPY30	1
MYC	ASB16	1
MYC	TAF8	1
MYC	WDR36	1
MYC	C9orf43	1
MYC	MUC5B	1
MYCN	APEX1	1
MYCN	BTC	1
MYCN	CDK3	1
MYCN	CHN1	1
MYCN	COL11A1	1
MYCN	CTSD	1
MYCN	DBH	1
MYCN	DUSP8	1
MYCN	EGFR	1
MYCN	PRLHR	1
MYCN	GRIN2A	1
MYCN	ITPR2	1
MYCN	MCM2	1
MYCN	MCM3	1
MYCN	MCM4	1
MYCN	MCM5	1
MYCN	MCM6	1
MYCN	MCM7	1
MYCN	MEF2A	1
MYCN	MRE11	1
MYCN	NBN	1
MYCN	PDGFRB	1
MYCN	PHB1	1
MYCN	PPP2R2C	1
MYCN	TJP1	1
MYCN	ICAM5	1
MYCN	UVRAG	1
MYCN	XRCC2	1
MYCN	XRCC3	1
MYCN	HMGA2	1
MYCN	EOMES	1
MYCN	FZD7	1
MYCN	MAD1L1	1
MYCN	OASL	1
MYCN	CREB5	1
MYCN	APBB3	1
MYCN	RGS14	1
MYCN	PTPRT	1
MYCN	PKIG	1
MYCN	AKAP10	1
MYCN	TREX2	1
MYCN	WWC1	1
MYCN	SRGAP2	1
MYCN	MLH3	1
MYCN	MRPS17	1
MYCN	HSD17B7	1
MYCN	FGFRL1	1
MYCN	SSH1	1
MYCN	ANO2	1
MYCN	SLC25A19	1
MYCN	MMS19	1
MYCN	GALNT14	1
MYCN	CALN1	1
MYCN	MCM8	1
MYCN	SDR42E1	1
MYCN	SLC35A4	1
MYCN	ACOT4	1
MYOG	ACACB	1
NEUROD2	CDKN2A	1
NFATC3	CXCR5	1
NFE2	AKR1C2	1
NFIC	CSH1	1
NFIL3	IL1B	1
NFKB1	ALOX5AP	1
NFKB1	BCL2A1	1
NFKB1	BRCA2	1
NFKB1	CD40LG	1
NFKB1	CD74	1
NFKB1	COL1A2	-1
NFKB1	CRMP1	1
NFKB1	NQO1	1
NFKB1	FCGRT	1
NFKB1	IRF7	1
NFKB1	MMP3	1
NFKB1	PIGR	1
NFKB1	CCL11	1
NFKB1	CXCL5	1
NFKB1	VWF	1
NFKB1	PADI1	1
NFYA	CDKN2A	1
NFYA	FMR1	1
NFYA	IGFBP1	1
NFYB	IGFBP1	1
YBX1	AGT	1
OTX2	RBP3	1
PGR	CD28	1
PGR	COL5A2	1
PGR	ETS2	1
PGR	PROS1	1
PGR	RLN1	1
PGR	RLN2	1
PGR	TCF4	1
PGR	OTOF	1
PGR	KAT6B	1
PGR	ZKSCAN7	1
PKNOX1	UGT2B17	1
PLAG1	ABCC6	1
PLAGL1	ABCC6	1
PLAGL1	CDKN2A	1
POU2F1	CXCR5	1
POU2F1	CDKN2A	1
POU2F1	MS4A2	1
POU2F1	HCRTR2	1
POU2F1	LCT	1
POU2F1	VWF	1
POU4F2	CCND1	1
PPARD	SAT1	1
RARA	HSD17B2	1
RARA	SMAD3	1
RARA	PLAT	1
RARA	TNFAIP2	1
RARA	TPO	1
RARA	NRIP1	1
RARA	GPRC5A	1
RARA	NR1I3	1
RARA	G0S2	1
RARB	ADH5	1
RARB	FOLR2	1
RARB	HOXA5	-1
RARB	PLAT	1
RARG	FOLR2	1
RARG	GPRC5A	1
REL	CD40LG	1
REL	CD74	1
REL	CR2	1
RELA	BCL2A1	1
RELA	BDNF	1
RELA	BRCA2	1
RELA	CD74	1
RELA	COL1A2	-1
RELA	CR2	1
RELA	CYP3A4	-1
RELA	NQO1	1
RELA	FCGRT	1
RELA	FOSB	1
RELA	NR4A1	1
RELA	IGFBP5	1
RELA	IL7R	1
RELA	IRF7	1
RELA	MAT2A	1
RELA	TNFRSF11B	1
RELA	PIGR	1
RELA	PTX3	1
RELA	RGS1	1
RELA	CXCL5	1
RELA	NR4A3	1
RELA	MIA	1
RELA	RGS20	1
RELA	STC2	1
RELA	FST	1
RELA	PADI1	1
RELA	G0S2	1
RELA	GABPB2	1
RELA	AMIGO2	1
RFX1	COL1A2	1
RFX5	CR2	1
RFX5	HLA-F	1
RORA	EPO	1
RXRA	APOA4	1
RXRA	CXCR5	1
RXRA	CYP1A1	1
RXRA	CYP3A4	1
RXRA	FABP2	1
RXRA	HSD17B2	1
RXRA	PLAT	1
RXRA	HNF1A	1
RXRA	GPRC5A	1
RXRA	NOL7	1
RXRB	LRP1	1
RXRB	GPRC5A	1
RXRB	ABCG1	1
SATB1	CD8B	1
SKI	SMAD7	1
SOX10	PTN	1
SOX10	SOD3	1
SP1	ADRB3	1
SP1	ASPH	1
SP1	CEACAM1	1
SP1	C1QBP	1
SP1	CD9	1
SP1	CD19	1
SP1	COL5A1	1
SP1	COL7A1	1
SP1	CYP3A5	1
SP1	F10	1
SP1	GCNT1	1
SP1	GFER	1
SP1	H2AZ1	1
SP1	HPR	1
SP1	HSD3B1	1
SP1	IGFBP1	1
SP1	LTC4S	1
SP1	NAB2	1
SP1	FURIN	1
SP1	PTGIR	1
SP1	PTK6	1
SP1	SKP2	1
SP1	SLC19A1	1
SP1	SMPD1	1
SP1	THBD	1
SP1	UPK1B	1
SP1	UGT8	1
SP1	H4C4	1
SP1	DLEC1	1
SP1	NOX4	1
SP1	NOL7	1
SP2	CDKN2A	1
SP3	ASPH	1
SP3	HPR	1
SP3	ITGA2	1
SP3	ITGA5	1
SP3	LTC4S	1
SP3	RRAS	1
SP3	SCTR	1
SP3	TIMP1	1
SP3	NKX2-1	1
SP3	TPMT	1
SP3	UGT8	1
SP3	CCNA1	1
SP3	CYP7B1	1
SP3	DLEC1	1
SP3	PADI4	1
SPI1	NR3C1	1
SPI1	LSP1	1
SREBF1	CASP7	1
SREBF2	CASP7	1
SREBF2	MTTP	-1
SREBF2	LRP1B	1
STAT1	TRIM25	1
STAT1	NR1H4	-1
STAT3	ESR1	1
STAT3	EIF6	1
STAT3	KLF11	1
STAT6	CDKN2A	1
STAT6	CCL17	1
TAL1	ADCY3	1
TAL1	ARVCF	1
TAL1	C3AR1	1
TAL1	CD7	1
TAL1	DSC3	1
TAL1	PTK2B	1
TAL1	FBN1	1
TAL1	BRF1	1
TAL1	MAP3K4	1
TAL1	MTX1	1
TAL1	MYO1E	1
TAL1	NOS1	1
TAL1	PLCG1	1
TAL1	PPP3CA	1
TAL1	STXBP3	1
TAL1	TRAF3	1
TAL1	USP34	1
TAL1	CWC27	1
TAL1	LARP4B	1
TAL1	CHST11	1
TAL1	PLEKHO1	1
TAL1	NBAS	1
TAL1	CDH23	1
TAL1	NTNG2	1
TAL1	SSH2	1
TAL1	STRADA	1
TAL1	FCRL1	1
TAL1	RBFOX3	1
TAL1	PGAM5	1
TAL1	PADI6	1
TBP	APP	1
TBP	FN1	1
HNF1A	SERPING1	1
HNF1A	CEBPA	1
HNF1A	CYP3A4	1
HNF1A	MTR	1
HNF1A	SLC22A10	1
HNF1B	FOLR1	1
TCF3	CR2	1
TCF3	NFKBIL1	1
TCF3	SCT	1
TCF7L2	MYC	1
TCF7L2	PLAUR	1
TCF7L2	GLCE	1
ZEB1	ITGB4	-1
ZEB1	LAMC2	-1
ZEB1	SPRR1B	1
TEAD1	MSLN	1
TFAP2A	CSH1	1
TFAP2A	NME3	1
TFAP2A	SERPINE1	1
TFAP2A	SMPD1	1
TFCP2	CDKN2A	1
TFCP2	NFE2	1
NR2F1	APOC3	-1
NR2F2	PPARA	-1
THRA	POR	1
NKX2-1	SFTPA1	1
TP53	CCND3	-1
TP53	TRDMT1	1
TP53	FASN	-1
TP53	GPX1	1
TP53	JAG2	1
TP53	POLD2	1
TP53	REV3L	1
TP53	ZFP37	1
TP53	ZNF215	1
TP53	PTP4A2	1
TP53	H3C1	1
TP53	EIF3B	1
TP53	CCNK	1
TP53	GGH	1
TP53	UBA3	1
TP53	COX7A2L	1
TP53	TCEAL1	1
TP53	RPH3AL	1
TP53	HNRNPR	1
TP53	RACK1	1
TP53	ASCC3	1
TP53	ATF7	1
TP53	HNRNPUL1	1
TP53	MGA	1
